"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-28","29","33","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-29","30","32","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-30","26","28","22"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-31","30","39","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-01","37","38","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-02","33","34","22"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-03","22","26","18"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-04","21","31","13"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-05","34","45","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-06","39","54","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-07","52","63","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-08","48","56","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-09","26","29","18"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-10","19","31","14"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-11","42","57","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-12","48","57","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-13","35","39","26"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-14","35","50","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-15","38","43","26"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-16","26","28","18"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-17","31","53","18"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-18","53","68","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-19","54","65","44"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-20","48","61","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-21","53","65","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-22","58","66","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-23","60","69","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-24","64","76","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-25","54","66","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-26","31","39","26"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-27","38","46","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-02-28","45","57","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-01","58","61","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-02","37","41","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-03","27","32","20"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-04","24","33","18"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-05","28","47","16"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-06","45","56","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-07","53","60","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-08","47","56","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-09","49","58","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-10","34","33","21"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-11","21","26","15"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-12","22","28","15"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-13","27","41","19"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-14","29","34","16"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-15","19","26","15"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-16","26","36","22"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-17","29","41","19"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-18","36","45","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-19","36","40","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-20","40","51","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-21","50","59","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-22","36","38","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-23","31","50","16"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-24","52","74","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-25","67","73","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-26","62","68","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-27","58","68","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-28","57","58","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-29","50","60","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-30","49","55","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-03-31","51","54","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-01","43","43","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-02","43","58","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-03","56","69","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-04","59","63","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-05","54","72","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-06","56","58","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-07","36","39","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-08","41","59","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-09","52","73","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-10","67","79","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-11","66","69","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-12","56","65","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-13","52","59","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-14","58","73","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-15","66","82","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-16","70","76","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-17","62","69","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-18","59","71","44"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-19","64","73","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-20","67","77","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-21","65","68","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-22","50","54","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-23","53","69","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-24","57","64","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-25","56","66","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-26","61","78","48"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-27","70","81","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-28","60","73","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-29","63","74","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-04-30","69","87","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-01","72","81","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-02","56","62","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-03","51","59","44"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-04","54","66","48"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-05","58","72","48"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-06","47","48","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-07","47","57","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-08","47","57","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-09","49","66","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-10","58","73","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-11","56","58","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-12","53","58","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-13","56","67","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-14","60","71","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-15","56","71","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-16","63","83","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-17","76","87","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-18","76","85","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-19","74","83","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-20","63","72","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-21","66","76","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-22","65","67","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-23","60","72","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-24","62","67","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-25","60","67","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-26","60","68","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-27","62","72","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-28","67","79","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-29","70","79","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-30","69","78","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-05-31","65","76","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-01","63","74","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-02","65","78","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-03","69","80","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-04","68","82","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-05","68","76","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-06","60","65","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-07","59","66","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-08","61","70","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-09","64","78","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-10","72","84","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-11","76","85","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-12","78","88","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-13","80","91","71"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-14","75","87","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-15","75","85","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-16","73","83","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-17","74","87","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-18","78","88","71"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-19","72","79","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-20","67","77","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-21","71","80","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-22","75","86","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-23","73","76","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-24","71","79","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-25","68","75","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-26","64","73","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-27","62","70","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-28","63","75","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-29","71","85","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-06-30","75","84","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-01","76","82","71"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-02","76","84","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-03","74","85","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-04","75","84","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-05","76","88","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-06","74","81","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-07","71","81","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-08","70","80","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-09","68","78","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-10","68","80","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-11","72","82","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-12","75","87","70"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-13","76","77","72"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-14","76","84","70"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-15","73","79","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-16","71","82","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-17","74","85","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-18","77","87","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-19","80","89","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-20","79","88","71"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-21","78","87","72"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-22","75","78","72"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-23","75","81","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-24","72","80","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-25","67","76","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-26","69","80","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-27","73","83","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-28","74","81","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-29","67","79","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-30","71","85","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-07-31","74","84","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-01","74","84","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-02","74","84","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-03","75","84","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-04","74","83","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-05","66","74","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-06","67","75","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-07","67","72","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-08","68","76","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-09","67","81","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-10","69","78","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-11","71","81","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-12","69","79","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-13","68","79","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-14","69","80","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-15","74","85","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-16","76","85","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-17","75","88","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-18","76","84","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-19","72","85","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-20","69","83","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-21","76","86","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-22","76","85","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-23","70","76","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-24","66","76","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-25","61","73","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-26","64","75","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-27","67","78","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-28","68","76","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-29","67","75","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-30","66","78","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-08-31","69","77","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-01","58","63","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-02","58","67","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-03","62","73","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-04","68","81","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-05","71","75","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-06","63","69","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-07","56","65","48"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-08","58","69","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-09","57","68","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-10","57","69","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-11","60","72","48"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-12","62","72","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-13","69","80","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-14","65","70","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-15","65","75","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-16","68","81","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-17","70","81","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-18","71","83","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-19","72","84","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-20","72","84","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-21","73","86","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-22","73","88","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-23","73","89","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-24","75","90","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-25","76","89","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-26","76","89","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-27","76","91","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-28","67","72","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-29","58","71","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-09-30","55","64","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-10-01","53","69","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-10-02","57","76","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-10-03","62","79","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-10-04","65","81","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-10-05","68","71","64"
